doc_title,id,is_gold,label,reliability,type
,jerry orbach,,PERSON,0.8,Entity
,jersey city,,GPE,0.8,Entity
,jerseyville,,GPE,0.8,Entity
,jesse,,PERSON,0.8,Entity
,jesse corti,,PERSON,0.8,Entity
,jesse stone,,PERSON,0.8,Entity
,jesse stone thin ice,,Jesse Stone: Thin Ice,0.8,Document
,jesuit,,ORG,0.8,Entity
,jim,,PERSON,0.8,Entity
,jim broadbents,,PERSON,0.8,Entity
,jim harrison,,PERSON,0.8,Entity
,jim moginie,,PERSON,0.8,Entity
,jimmie rodgers pop singer,,Jimmie Rodgers (pop singer),0.8,Document
,jimmy buffett,,PERSON,0.8,Entity
,jimmy cautys,,PERSON,0.8,Entity
,jimmy miller,,PERSON,0.8,Entity
,jo,,PERSON,0.8,Entity
,jo durie,,PERSON,0.8,Entity
,joan bennett kennedy,,PERSON,0.8,Entity
,joaquim de almeida,,ORG,0.8,Entity
,joby gee,,PERSON,0.8,Entity
,joby harold,,PERSON,0.8,Entity
,joby talbot,,Joby Talbot,0.8,Document
,jochum ten haaf,,ORG,0.8,Entity
,joe estevez,,Joe Estevez,0.8,Document
,joe harris,,PERSON,0.8,Entity
,joe williams,,PERSON,0.8,Entity
,joel casamayor,,PERSON,0.8,Entity
,john,,PERSON,0.8,Entity
,john david souther,,PERSON,0.8,Entity
,john dunning,,PERSON,0.8,Entity
,john emerson,,PERSON,0.8,Entity
,john f fitzgerald,,John F. Fitzgerald,0.8,Document
,john f kennedy,,PERSON,0.8,Entity
,john francis honey fitz fitzgerald,,PERSON,0.8,Entity
,john hair,,PERSON,0.8,Entity
,john hair and son,,John Hair and Son,0.8,Document
,john hyams,,PERSON,0.8,Entity
,john isner,,PERSON,0.8,Entity
,john lloyd,,PERSON,0.8,Entity
,john m walker,,PERSON,0.8,Entity
,john malkovich,,PERSON,0.8,Entity
,john pomeroy,,PERSON,0.8,Entity
,john romita,,PERSON,0.8,Entity
,john soap,,PERSON,0.8,Entity
,john soap mactavish,,NOUN_PHRASE,0.8,Concept
,john underhill,,PERSON,0.8,Entity
,john wyndhams,,PERSON,0.8,Entity
,john wyndhams novel,,NOUN_PHRASE,0.8,Concept
,johnny dodds,,PERSON,0.8,Entity
,johnny english,,WORK_OF_ART,0.8,Entity
,johnny english 3,,WORK_OF_ART,0.8,Entity
,johnny english film series,,Johnny English (film series),0.8,Document
,johnny english reborn,,Johnny English Reborn,0.8,Document
,johnny marr,,PERSON,0.8,Entity
,johnny st cyr,,PERSON,0.8,Entity
,johns island,,LOC,0.8,Entity
,jon foreman,,PERSON,0.8,Entity
,jonathan banks,,PERSON,0.8,Entity
,jonathan jonny marray,,PERSON,0.8,Entity
,jonathan marray,,Jonathan Marray,0.8,Document
,jordan,,GPE,0.8,Entity
,jordan aviation,,Jordan Aviation,0.8,Document
,jordi molla,,PERSON,0.8,Entity
,jordie bellaire,,PERSON,0.8,Entity
,jorge arce,,PERSON,0.8,Entity
,joris jansen rapelje,,Joris Jansen Rapelje,0.8,Document
,joseph joe estevez,,PERSON,0.8,Entity
,joseph leader,,PERSON,0.8,Entity
,joseph oconnell,,PERSON,0.8,Entity
,joseph p kennedy,,PERSON,0.8,Entity
,joseph p kennedy jr,,PERSON,0.8,Entity
,joseph p kennedy sr,,PERSON,0.8,Entity
,joseph sargent,,PERSON,0.8,Entity
,josh myers,,PERSON,0.8,Entity
,josiah bartlet,,PERSON,0.8,Entity
,journal of celtic linguistics,,Journal of Celtic Linguistics,0.8,Document
,journalist,,NOUN_PHRASE,0.8,Concept
,journeyman,,WORK_OF_ART,0.8,Entity
,jowilfried tsonga,,ORG,0.8,Entity
,joy,,PERSON,0.8,Entity
,joy bryant,,PERSON,0.8,Entity
,joy mick jagger song,,Joy (Mick Jagger song),0.8,Document
,juan diaz,,PERSON,0.8,Entity
,juan manuel marquez,,PERSON,0.8,Entity
,juan manuel marquez iii,,PERSON,0.8,Entity
,juan manuel marquez iv,,PERSON,0.8,Entity
,juan manuel marquez mendez,,PERSON,0.8,Entity
,juan manuel marquez vs joel casamayor,,Juan Manuel Márquez vs. Joel Casamayor,0.8,Document
,juan manuel marquez vs juan diaz,,Juan Manuel Márquez vs. Juan Díaz,0.8,Document
,juan manuel marquez vs juan diaz ii,,Juan Manuel Márquez vs. Juan Díaz II,0.8,Document
,juan martin del potro,,PERSON,0.8,Entity
,juan martin del potro career statistics,,Juan Martín del Potro career statistics,0.8,Document
,juan miguel riesgo,,PERSON,0.8,Entity
,juan monaco,,PERSON,0.8,Entity
,jude law,,PERSON,0.8,Entity
,judges,,NOUN_PHRASE,0.8,Concept
,judith weir,,PERSON,0.8,Entity
,julien benneteau,,PERSON,0.8,Entity
,julio pablo chacon,,PERSON,0.8,Entity
,july,,DATE,0.8,Entity
,july 10 1992,,DATE,0.8,Entity
,july 11 2010,,DATE,0.8,Entity
,july 15 1946,,DATE,0.8,Entity
,july 20 1983,,DATE,0.8,Entity
,july 2015,,DATE,0.8,Entity
,july 21 1890,,DATE,0.8,Entity
,july 23 1929,,DATE,0.8,Entity
,july 23 1986,,DATE,0.8,Entity
,july 26 1649,,DATE,0.8,Entity
,july 9 2008,,DATE,0.8,Entity
,jump street original motion picture score,,ORG,0.8,Entity
,june,,DATE,0.8,Entity
,june 16 2017,,DATE,0.8,Entity
,june 2 1900 june 26 1972,,DATE,0.8,Entity
,june 22 1947,,DATE,0.8,Entity
,june 30 1912,,DATE,0.8,Entity
,june 5 1940,,DATE,0.8,Entity
,june 8 2004,,DATE,0.8,Entity
,juniors,,NOUN_PHRASE,0.8,Concept
,just west,,NOUN_PHRASE,0.8,Concept
,justice,,NOUN_PHRASE,0.8,Concept
,k a applegate,,K. A. Applegate,0.8,Document
,kaganga,,PERSON,0.8,Entity
,kansas,,GPE,0.8,Entity
,kara anne kennedy allen,,PERSON,0.8,Entity
,kara kennedy,,Kara Kennedy,0.8,Document
,karakum canal,,Karakum Canal,0.8,Document
,karis hunt jagger,,GPE,0.8,Entity
,karl formes,,PERSON,0.8,Entity
,kashubian,,NOUN_PHRASE,0.8,Concept
,kate buffery,,Kate Buffery,0.8,Document
,kate bush,,PERSON,0.8,Entity
,katherine alice applegate,,PERSON,0.8,Entity
,kathy baker,,PERSON,0.8,Entity
,keelung,,PERSON,0.8,Entity
,keha,,PERSON,0.8,Entity
,keith richards,,PERSON,0.8,Entity
,keltoi,,NOUN_PHRASE,0.8,Concept
,kelvin gastelum,,Kelvin Gastelum,0.8,Document
,ken loach,,PERSON,0.8,Entity
,ken rosewall,,PERSON,0.8,Entity
,ken stott,,Ken Stott,0.8,Document
,kennedy,,PERSON,0.8,Entity
,kennedy compound,,Kennedy Compound,0.8,Document
,kenneth campbell,,PERSON,0.8,Entity
,kenny rogers,,PERSON,0.8,Entity
,kent opera,,PERSON,0.8,Entity
,kentuckiana,,GPE,0.8,Entity
,kenyon,,GPE,0.8,Entity
,kerinci,,ORG,0.8,Entity
,kern island canal,,Kern Island Canal,0.8,Document
,kerry kennedy,,Kerry Kennedy,0.8,Document
,kesha,,ORG,0.8,Entity
,kevin mckidd,,Kevin McKidd,0.8,Document
,keyboard player,,PERSON,0.8,Entity
,keyboards,,NOUN_PHRASE,0.8,Concept
,kfnt,,ORG,0.8,Entity
,kickboxing,,NOUN_PHRASE,0.8,Concept
,kid cudi,,ORG,0.8,Entity
,kidd,,PERSON,0.8,Entity
,kiefer sutherland,,PERSON,0.8,Entity
,kieft,,GPE,0.8,Entity
,kiefts war,,Kieft's War,0.8,Document
,kiley,,GPE,0.8,Entity
,kim jongkook,,PERSON,0.8,Entity
,kim jongkook baseball,,Kim Jong-kook (baseball),0.8,Document
,kim jongkook singer,,Kim Jong-kook (singer),0.8,Document
,kim jungnam,,PERSON,0.8,Entity
,kindergarten,,NOUN_PHRASE,0.8,Concept
,kindle entertainment,,ORG,0.8,Entity
,king,,NOUN_PHRASE,0.8,Concept
,king arthur legend of the sword,,King Arthur: Legend of the Sword,0.8,Document
,kings county district attorney,,Kings County District Attorney,0.8,Document
,kingsman franchise,,Kingsman (franchise),0.8,Document
,kingsman vol,,NOUN_PHRASE,0.8,Concept
,kissed,,PERSON,0.8,Entity
,kissed it,,Kissed It,0.8,Document
,klamath river radar station,,ORG,0.8,Entity
,klampenborg,,ORG,0.8,Entity
,klas ahlund,,PERSON,0.8,Entity
,km2,,PERSON,0.8,Entity
,knockaloe,,NOUN_PHRASE,0.8,Concept
,knoll open space,,NOUN_PHRASE,0.8,Concept
,kohl sudduth,,PERSON,0.8,Entity
,koko,,NOUN_PHRASE,0.8,Concept
,kokofm,,KOKO-FM,0.8,Document
,kokuei takino,,PERSON,0.8,Entity
,kool kojak,,PERSON,0.8,Entity
,kooolkojak,,NOUN_PHRASE,0.8,Concept
,korean,,NOUN_PHRASE,0.8,Concept
,korean pop music,,NOUN_PHRASE,0.8,Concept
,kosciusko,,WORK_OF_ART,0.8,Entity
,kpop,,ORG,0.8,Entity
,kraft suspense theatre,,Kraft Suspense Theatre,0.8,Document
,krusty,,NOUN_PHRASE,0.8,Concept
,krusty the clowns,,ORG,0.8,Entity
,kuomintang,,ORG,0.8,Entity
,kurt nielsen,,PERSON,0.8,Entity
,kyuryo koen,,PERSON,0.8,Entity
,labatt brewing company,,ORG,0.8,Entity
,laboe,,PERSON,0.8,Entity
,lack,,NOUN_PHRASE,0.8,Concept
,lady ella,,NOUN_PHRASE,0.8,Concept
,lagrange,,GPE,0.8,Entity
,lake okeechobee,,GPE,0.8,Entity
,lakes,,NOUN_PHRASE,0.8,Concept
,lampung,,GPE,0.8,Entity
,lance henriksen,,PERSON,0.8,Entity
,lando buzzanca,,ORG,0.8,Entity
,languages,,NOUN_PHRASE,0.8,Concept
,las vegas,,GPE,0.8,Entity
,late 1943,,DATE,0.8,Entity
,late 1976,,DATE,0.8,Entity
,late 1990s,,NOUN_PHRASE,0.8,Concept
,later continued promotion,,NOUN_PHRASE,0.8,Concept
,later frances tiafoe,,ORG,0.8,Entity
,later q division,,ORG,0.8,Entity
,laughing matters,,WORK_OF_ART,0.8,Entity
,laurence fishburne,,PERSON,0.8,Entity
,laurence olivier,,PERSON,0.8,Entity
,law,,NOUN_PHRASE,0.8,Concept
,laws,,NOUN_PHRASE,0.8,Concept
,lay persons,,NOUN_PHRASE,0.8,Concept
,lead,,NOUN_PHRASE,0.8,Concept
,lead guitar,,NOUN_PHRASE,0.8,Concept
,lead vocals,,NOUN_PHRASE,0.8,Concept
,learning,,NOUN_PHRASE,0.8,Concept
,lee greenwood,,PERSON,0.8,Entity
,legal action,,NOUN_PHRASE,0.8,Concept
,legal representation,,NOUN_PHRASE,0.8,Concept
,legend,,NOUN_PHRASE,0.8,Concept
,legends,,NOUN_PHRASE,0.8,Concept
,lenape camps,,NOUN_PHRASE,0.8,Concept
,leo gregory,,PERSON,0.8,Entity
,leon thomas iii,,PERSON,0.8,Entity
,leonard bernstein,,PERSON,0.8,Entity
,leonard vole,,PERSON,0.8,Entity
,leopoldo trieste,,PERSON,0.8,Entity
,leopoldo zea,,PERSON,0.8,Entity
,leopoldo zea aguilar,,Leopoldo Zea Aguilar,0.8,Document
,levers,,NOUN_PHRASE,0.8,Concept
,lewisham,,GPE,0.8,Entity
,lfpg,,ORG,0.8,Entity
,liam,,PERSON,0.8,Entity
,liam gallagher,,PERSON,0.8,Entity
,liams older brother,,NOUN_PHRASE,0.8,Concept
,liberal arts education,,Liberal arts education,0.8,Document
,libycoberber,,NOUN_PHRASE,0.8,Concept
,life,,NOUN_PHRASE,0.8,Concept
,life in hell,,WORK_OF_ART,0.8,Entity
,lightemitting diodes,,NOUN_PHRASE,0.8,Concept
,lightweight titles,,NOUN_PHRASE,0.8,Concept
,liguria,,PERSON,0.8,Entity
,lil armstrong,,PERSON,0.8,Entity
,lillian walker,,PERSON,0.8,Entity
,linda maria ronstadt,,PERSON,0.8,Entity
,linda ronstadt,,Linda Ronstadt,0.8,Document
,lindsay lohan,,PERSON,0.8,Entity
,lingnan fine arts museum,,Lingnan Fine Arts Museum,0.8,Document
,linguistics,,NOUN_PHRASE,0.8,Concept
,lionel wigram,,PERSON,0.8,Entity
,lionsgates summit entertainment,,ORG,0.8,Entity
,lipstick 1960 film,,Lipstick (1960 film),0.8,Document
,lisa,,PERSON,0.8,Entity
,lisa goes gaga,,Lisa Goes Gaga,0.8,Document
,lisa groening,,PERSON,0.8,Entity
,lisa marie simpson,,PERSON,0.8,Entity
,lisa simpson,,PERSON,0.8,Entity
,lisas rival,,Lisa's Rival,0.8,Document
,list,,NOUN_PHRASE,0.8,Concept
,list of accolades received by zero dark thirty,,List of accolades received by Zero Dark Thirty,0.8,Document
,list of awards and nominations received by oasis,,List of awards and nominations received by Oasis,0.8,Document
,list of bus routes in brooklyn,,List of bus routes in Brooklyn,0.8,Document
,list of colonial governors of new york,,List of colonial governors of New York,0.8,Document
,list of oasis band members,,List of Oasis band members,0.8,Document
,list of running man episodes,,List of Running Man episodes,0.8,Document
,list of songs recorded by oasis,,List of songs recorded by Oasis,0.8,Document
,list of st johns seminary california people,,List of St. John's Seminary (California) people,0.8,Document
,list of tvxq concert tours,,List of TVXQ concert tours,0.8,Document
,list of tvxq concert tours in japan,,List of TVXQ concert tours in Japan,0.8,Document
,lists,,NOUN_PHRASE,0.8,Concept
,literacy organizations,,NOUN_PHRASE,0.8,Concept
,literature,,NOUN_PHRASE,0.8,Concept
,litigation,,NOUN_PHRASE,0.8,Concept
,little america wyoming,,"Little America, Wyoming",0.8,Document
,living,,NOUN_PHRASE,0.8,Concept
,lizzie dripping,,WORK_OF_ART,0.8,Entity
,llodra,,PERSON,0.8,Entity
,lloyd kenyon 1st baron kenyon,,"Lloyd Kenyon, 1st Baron Kenyon",0.8,Document
,lloyd romero,,PERSON,0.8,Entity
,loaded,,NOUN_PHRASE,0.8,Concept
,loaded band,,Loaded (band),0.8,Document
,loaded discography,,Loaded discography,0.8,Document
,loans,,NOUN_PHRASE,0.8,Concept
,local government,,NOUN_PHRASE,0.8,Concept
,location,,NOUN_PHRASE,0.8,Concept
,lodging zone,,PERSON,0.8,Entity
,logan lerman,,PERSON,0.8,Entity
,logic,,NOUN_PHRASE,0.8,Concept
,lon chaney,,PERSON,0.8,Entity
,london,,GPE,0.8,Entity
,londons west end,,NOUN_PHRASE,0.8,Concept
,lonsdale middleweight champion,,ORG,0.8,Entity
,lorax,,PERSON,0.8,Entity
,lord asriel,,NOUN_PHRASE,0.8,Concept
,lord thurlow,,NOUN_PHRASE,0.8,Concept
,lordz,,PERSON,0.8,Entity
,loretta lynch,,Loretta Lynch,0.8,Document
,los angeles,,GPE,0.8,Entity
,los zetas,,GPE,0.8,Entity
,lost coast brewery,,ORG,0.8,Entity
,lost youth,,NOUN_PHRASE,0.8,Concept
,loudermilk,,PERSON,0.8,Entity
,louis armstrong,,PERSON,0.8,Entity
,louis armstrong and his hot seven,,Louis Armstrong and His Hot Seven,0.8,Document
,louis armstrong his orchestra,,ORG,0.8,Entity
,louis armstrong hot five and hot seven sessions,,Louis Armstrong Hot Five and Hot Seven Sessions,0.8,Document
,louis armstrong new orleans international airport,,Louis Armstrong New Orleans International Airport,0.8,Document
,louis armstrong plays wc handy,,Louis Armstrong Plays W.C. Handy,0.8,Document
,louis armstrongs,,PERSON,0.8,Entity
,louis armstrongs allstars,,NOUN_PHRASE,0.8,Concept
,louisiana,,GPE,0.8,Entity
,love,,NOUN_PHRASE,0.8,Concept
,love is gonna get you,,WORK_OF_ART,0.8,Entity
,love song,,NOUN_PHRASE,0.8,Concept
,love song of lum,,WORK_OF_ART,0.8,Entity
,love will turn you around,,WORK_OF_ART,0.8,Entity
,lowcost carriers,,NOUN_PHRASE,0.8,Concept
,lower manhattan,,LOC,0.8,Entity
,lowood institute,,ORG,0.8,Entity
,lrrc,,NOUN_PHRASE,0.8,Concept
,lrrc luddite rural recording cooperative,,LRRC (Luddite Rural Recording Cooperative),0.8,Document
,lu,,PERSON,0.8,Entity
,lu yenhsun,,PERSON,0.8,Entity
,lublin,,GPE,0.8,Entity
,luc,,PERSON,0.8,Entity
,luc deveraux,,PERSON,0.8,Entity
,luchino visconti,,PERSON,0.8,Entity
,lucian,,PERSON,0.8,Entity
,luciano salce,,PERSON,0.8,Entity
,lucius vorenus,,ORG,0.8,Entity
,lucky in love mick jagger song,,Lucky in Love (Mick Jagger song),0.8,Document
,ludwig van beethoven,,ORG,0.8,Entity
,lukasz gottwald,,ORG,0.8,Entity
,luke,,PERSON,0.8,Entity
,luke barnatt,,Luke Barnatt,0.8,Document
,luke zachrich,,Luke Zachrich,0.8,Document
,lum,,PERSON,0.8,Entity
,lums love song,,Lum's Love Song,0.8,Document
,lyra,,PERSON,0.8,Entity
,lyra belacqua,,PERSON,0.8,Entity
,lyra silvertongue,,PERSON,0.8,Entity
,lyra song,,Lyra (song),0.8,Document
,lyras oxford,,Lyra's Oxford,0.8,Document
,lyricist,,NOUN_PHRASE,0.8,Concept
,lyricist howard ashman,,NOUN_PHRASE,0.8,Concept
,lyrics,,NOUN_PHRASE,0.8,Concept
,m,,NOUN_PHRASE,0.8,Concept
,macy gray,,PERSON,0.8,Entity
,mad men,,WORK_OF_ART,0.8,Entity
,madonna street,,NOUN_PHRASE,0.8,Concept
,madurese language,,Madurese language,0.8,Document
,maeda,,ORG,0.8,Entity
,maestro bernstein,,WORK_OF_ART,0.8,Entity
,magic,,ORG,0.8,Entity
,main character,,NOUN_PHRASE,0.8,Concept
,main songwriter,,NOUN_PHRASE,0.8,Concept
,mainland europe,,NOUN_PHRASE,0.8,Concept
,mainline service,,NOUN_PHRASE,0.8,Concept
,mainstream popularity,,NOUN_PHRASE,0.8,Concept
,maintenance,,NOUN_PHRASE,0.8,Concept
,maintenance insurance,,ORG,0.8,Entity
,major agricultural pests,,NOUN_PHRASE,0.8,Concept
,major airlines,,NOUN_PHRASE,0.8,Concept
,major chords,,NOUN_PHRASE,0.8,Concept
,major league baseball,,ORG,0.8,Entity
,major league soccer,,ORG,0.8,Entity
,majority,,NOUN_PHRASE,0.8,Concept
,makow mazowiecki,,PERSON,0.8,Entity
,malaysia,,GPE,0.8,Entity
,malinke,,PERSON,0.8,Entity
,man,,NOUN_PHRASE,0.8,Concept
,man brothers,,NOUN_PHRASE,0.8,Concept
,manchester,,GPE,0.8,Entity
,manhattan,,GPE,0.8,Entity
,manhattan transit corporation,,NOUN_PHRASE,0.8,Concept
,mankad,,GPE,0.8,Entity
,mannarino,,ORG,0.8,Entity
,manny pacquiao,,PERSON,0.8,Entity
,manny pacquiao vs juan manuel marquez iii,,Manny Pacquiao vs. Juan Manuel Márquez III,0.8,Document
,manny pacquiao vs juan manuel marquez iv,,Manny Pacquiao vs. Juan Manuel Márquez IV,0.8,Document
,manufacturing,,NOUN_PHRASE,0.8,Concept
,manx,,NOUN_PHRASE,0.8,Concept
,many arabs,,NOUN_PHRASE,0.8,Concept
,many artists,,NOUN_PHRASE,0.8,Concept
,many cultural traits,,NOUN_PHRASE,0.8,Concept
,many escapades,,NOUN_PHRASE,0.8,Concept
,many genealogists,,NOUN_PHRASE,0.8,Concept
,many guest appearances,,NOUN_PHRASE,0.8,Concept
,many hits,,NOUN_PHRASE,0.8,Concept
,many movies,,NOUN_PHRASE,0.8,Concept
,many notable singers,,NOUN_PHRASE,0.8,Concept
,many productions,,NOUN_PHRASE,0.8,Concept
,many sufi saints,,NOUN_PHRASE,0.8,Concept
,maogoszcz,,ORG,0.8,Entity
,marcello mastroianni,,PERSON,0.8,Entity
,marcelo demoliner,,PERSON,0.8,Entity
,march,,NOUN_PHRASE,0.8,Concept
,march 1644,,DATE,0.8,Entity
,march 17 1975,,DATE,0.8,Entity
,march 2 2012,,DATE,0.8,Entity
,march 2017,,DATE,0.8,Entity
,marcus daniell,,ORG,0.8,Entity
,marguerite clark,,PERSON,0.8,Entity
,maria shriver,,PERSON,0.8,Entity
,marianne faithfull,,PERSON,0.8,Entity
,marin cilic,,PERSON,0.8,Entity
,marina berti,,NOUN_PHRASE,0.8,Concept
,marine aviation,,NOUN_PHRASE,0.8,Concept
,mario kassar,,PERSON,0.8,Entity
,mario monicellis,,PERSON,0.8,Entity
,mark millar,,PERSON,0.8,Entity
,mark millars,,PERSON,0.8,Entity
,mark morris dance group,,ORG,0.8,Entity
,mark mothersbaugh,,PERSON,0.8,Entity
,mark stanley,,PERSON,0.8,Entity
,maroo entertainment,,Maroo Entertainment,0.8,Document
,maroo entertainment co,,NOUN_PHRASE,0.8,Concept
,maroo entertainment co ltd,,ORG,0.8,Entity
,maroon,,NOUN_PHRASE,0.8,Concept
,marquez,,ORG,0.8,Entity
,marray,,PERSON,0.8,Entity
,marshall,,PERSON,0.8,Entity
,marshall neilan,,PERSON,0.8,Entity
,martin sheen,,PERSON,0.8,Entity
,marvel comics,,ORG,0.8,Entity
,mary kerry kennedy,,PERSON,0.8,Entity
,massachusetts,,GPE,0.8,Entity
,master,,NOUN_PHRASE,0.8,Concept
,mastroianni,,ORG,0.8,Entity
,matamoros,,NOUN_PHRASE,0.8,Concept
,matamoros tamaulipas,,ORG,0.8,Entity
,matchbox twenty,,PERSON,0.8,Entity
,maternal grandfather,,NOUN_PHRASE,0.8,Concept
,matt battaglia,,PERSON,0.8,Entity
,matt bloom,,PERSON,0.8,Entity
,matt groening,,Matt Groening,0.8,Document
,matt sorum,,PERSON,0.8,Entity
,matthew abraham,,PERSON,0.8,Entity
,matthew dow smith,,PERSON,0.8,Entity
,matthew vaughn,,PERSON,0.8,Entity
,mauboy,,ORG,0.8,Entity
,maurice moradjagger,,PERSON,0.8,Entity
,max martin,,PERSON,0.8,Entity
,maxim baldry,,PERSON,0.8,Entity
,may,,DATE,0.8,Entity
,may 1 1916,,DATE,0.8,Entity
,may 10 1927,,DATE,0.8,Entity
,may 12 1962,,DATE,0.8,Entity
,may 15 1918,,DATE,0.8,Entity
,may 1927,,DATE,0.8,Entity
,may 1954,,DATE,0.8,Entity
,may 1972,,DATE,0.8,Entity
,may 1995,,DATE,0.8,Entity
,may 20 2011,,DATE,0.8,Entity
,may 24 2010,,DATE,0.8,Entity
,may 6 1924,,DATE,0.8,Entity
,may 6 1986,,DATE,0.8,Entity
,may 8 2008,,DATE,0.8,Entity
,may to december,,DATE,0.8,Entity
,mazandarani,,LOC,0.8,Entity
,mazanderani language,,Mazanderani language,0.8,Document
,mazatlan,,Mazatlán,0.8,Document
,mazatlan municipality,,GPE,0.8,Entity
,mbe,,ORG,0.8,Entity
,mccarroll,,PERSON,0.8,Entity
,mcguigan,,PERSON,0.8,Entity
,mckagan,,PERSON,0.8,Entity
,mckagans band,,NOUN_PHRASE,0.8,Concept
,mckenna,,PERSON,0.8,Entity
,mckidd,,PERSON,0.8,Entity
,mcm dav,,ORG,0.8,Entity
,me luck,,NOUN_PHRASE,0.8,Concept
,mel brooks,,PERSON,0.8,Entity
,melbourne,,GPE,0.8,Entity
,melbourne derbyshire,,NOUN_PHRASE,0.8,Concept
,members,,NOUN_PHRASE,0.8,Concept
,memo from turner,,Memo from Turner,0.8,Document
,menken,,LOC,0.8,Entity
,mens doubles,,NOUN_PHRASE,0.8,Concept
,mens singles,,NOUN_PHRASE,0.8,Concept
,mervine,,GPE,0.8,Entity
,messiah,,WORK_OF_ART,0.8,Entity
,mexican federal highway,,ORG,0.8,Entity
,mexican federal highway 40,,Mexican Federal Highway 40,0.8,Document
,mexico,,GPE,0.8,Entity
,mexico city,,GPE,0.8,Entity
,mfc,,ORG,0.8,Entity
,mi6sis,,NOUN_PHRASE,0.8,Concept
,miami,,GPE,0.8,Entity
,miami canal,,Miami Canal,0.8,Document
,miamidade,,GPE,0.8,Entity
,micaela durand,,PERSON,0.8,Entity
,michael chang,,PERSON,0.8,Entity
,michael corcoran,,PERSON,0.8,Entity
,michael french,,PERSON,0.8,Entity
,michael llodra,,Michaël Llodra,0.8,Document
,michael llodra of france called the best volleyer on tour defeated juan martin del potro a professional of what nationality,,"Michaël Llodra of France, called ""the best volleyer on tour"", defeated Juan Martín del Potro a professional of what nationality?",1.0,Question
,michael philip jagger,,PERSON,0.8,Entity
,michelangelo antonioni,,PERSON,0.8,Entity
,michiel de ruyter,,WORK_OF_ART,0.8,Entity
,michigan,,GPE,0.8,Entity
,mick jagger,,PERSON,0.8,Entity
,mick jaggers,,PERSON,0.8,Entity
,microplitis croceipes,,Microplitis croceipes,0.8,Document
,middleweight champion,,ORG,0.8,Entity
,middleweight division,,NOUN_PHRASE,0.8,Concept
,midnight oil,,PERSON,0.8,Entity
,midnight oil album,,Midnight Oil (album),0.8,Document
,midnight oil the hits,,WORK_OF_ART,0.8,Entity
,midnight oils,,PERSON,0.8,Entity
,miguel,,PERSON,0.8,Entity
,mike b anderson,,Mike B. Anderson,0.8,Document
,mike bryan,,PERSON,0.8,Entity
,mike squires,,PERSON,0.8,Entity
,mikel b anderson,,PERSON,0.8,Entity
,mikey,,PERSON,0.8,Entity
,mikkeller,,PERSON,0.8,Entity
,mill st,,PERSON,0.8,Entity
,mill street brewery,,Mill Street Brewery,0.8,Document
,millions,,NOUN_PHRASE,0.8,Concept
,milos raonic,,PERSON,0.8,Entity
,minaj,,PERSON,0.8,Entity
,mir,,NOUN_PHRASE,0.8,Concept
,miss scatcherd,,NOUN_PHRASE,0.8,Concept
,mission oil company,,ORG,0.8,Entity
,mitchell,,PERSON,0.8,Entity
,mitre department,,Mitre Department,0.8,Document
,mixed doubles,,NOUN_PHRASE,0.8,Concept
,mixed martial arts,,NOUN_PHRASE,0.8,Concept
,modern literature,,NOUN_PHRASE,0.8,Concept
,modern sonora,,NOUN_PHRASE,0.8,Concept
,modern tennis,,NOUN_PHRASE,0.8,Concept
,modern times,,NOUN_PHRASE,0.8,Concept
,moinuddin chishti,,PERSON,0.8,Entity
,mona lisa smiles,,PERSON,0.8,Entity
,moondoggie,,PERSON,0.8,Entity
,more casualties,,NOUN_PHRASE,0.8,Concept
,more dialogue,,NOUN_PHRASE,0.8,Concept
,more modest successes,,NOUN_PHRASE,0.8,Concept
,more regular appearances,,NOUN_PHRASE,0.8,Concept
,more than a century,,DATE,0.8,Entity
,morgan matthews,,ORG,0.8,Entity
,morrissey,,GPE,0.8,Entity
,most sources,,NOUN_PHRASE,0.8,Concept
,mozabite,,NOUN_PHRASE,0.8,Concept
,mr bean,,NOUN_PHRASE,0.8,Concept
,mr bean character,,Mr. Bean (character),0.8,Document
,mr beans holiday,,Mr. Bean's Holiday,0.8,Document
,mr marshall,,NOUN_PHRASE,0.8,Concept
,mrs wiggins,,NOUN_PHRASE,0.8,Concept
,mt gigantic,,LOC,0.8,Entity
,mukachevo,,PERSON,0.8,Entity
,mukachevo radar station,,Mukachevo Radar Station,0.8,Document
,multipletime world champion,,NOUN_PHRASE,0.8,Concept
,mundy township,,GPE,0.8,Entity
,muriel sparks,,PERSON,0.8,Entity
,murphy smith,,NOUN_PHRASE,0.8,Concept
,murphy smith and polk,,ORG,0.8,Entity
,music,,NOUN_PHRASE,0.8,Concept
,music psychology,,ORG,0.8,Entity
,musician,,NOUN_PHRASE,0.8,Concept
,musik,,WORK_OF_ART,0.8,Entity
,mw,,ORG,0.8,Entity
,mw perepadnaya,,ORG,0.8,Entity
,my england,,NOUN_PHRASE,0.8,Concept
,my woman,,NOUN_PHRASE,0.8,Concept
,mynarze makow county,,"Młynarze, Maków County",0.8,Document
,mysore,,NOUN_PHRASE,0.8,Concept
,najeeb altarfayn,,WORK_OF_ART,0.8,Entity
,nancy cartwright,,PERSON,0.8,Entity
,nangang district,,GPE,0.8,Entity
,nantucket sound,,NOUN_PHRASE,0.8,Concept
,napoleon,,NOUN_PHRASE,0.8,Concept
,narcotics,,NOUN_PHRASE,0.8,Concept
